2026-03-29 00:03:15 [tomcat-handler-11] INFO  : Session closing: 824e16d8-107d-9b65-05fd-8549b255ae08 - reason: null
2026-03-29 20:07:43 [tomcat-handler-9] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgwNzY2MywiZXhwIjoxNzc0ODA4NTYzfQ.Oo0-7Hf7iJvGJXN00FxNEk_K_kdaOcE4N5auAFtiD6Cq_Mc8uFfj6-cY0irZt-Nw, Granted Authorities=[USER]]
2026-03-29 20:07:45 [tomcat-handler-9] INFO  : Sending message to owner: 9682a336-402b-d713-8b3a-5f33b7c98b12
2026-03-29 20:07:45 [tomcat-handler-9] INFO  : End of message processing - session: 9682a336-402b-d713-8b3a-5f33b7c98b12 from: t1
2026-03-29 20:07:47 [tomcat-handler-10] INFO  : Session closing: 9682a336-402b-d713-8b3a-5f33b7c98b12 - reason: null
2026-03-29 20:15:22 [tomcat-handler-11] INFO  : New session connected: adad958b-6d61-9ce1-f268-52c4531fe7c5, user: t1
2026-03-29 20:15:22 [tomcat-handler-12] INFO  : New message from user: t1
2026-03-29 20:15:22 [tomcat-handler-12] INFO  : End of message processing - session: adad958b-6d61-9ce1-f268-52c4531fe7c5 from: t1
2026-03-29 20:15:22 [tomcat-handler-12] INFO  : New message from user: t1
2026-03-29 20:15:22 [tomcat-handler-12] INFO  : End of message processing - session: adad958b-6d61-9ce1-f268-52c4531fe7c5 from: t1
2026-03-29 20:15:22 [tomcat-handler-12] INFO  : New message from user: t1
2026-03-29 20:15:22 [tomcat-handler-12] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 20:15:22 [tomcat-handler-12] INFO  : End of message processing - session: adad958b-6d61-9ce1-f268-52c4531fe7c5 from: t1
2026-03-29 20:15:22 [tomcat-handler-13] INFO  : New message from user: t1
2026-03-29 20:15:22 [tomcat-handler-13] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgwODExOSwiZXhwIjoxNzc0ODA5MDE5fQ.86wfgZZqQJ2CEva9m8Z2gCqJz5GbMQ0S9bn2hQDEC9UA77JGpVegao8311Ft_5hR, Granted Authorities=[USER]]
2026-03-29 20:15:24 [tomcat-handler-13] INFO  : Sending message to owner: adad958b-6d61-9ce1-f268-52c4531fe7c5
2026-03-29 20:15:24 [tomcat-handler-13] INFO  : End of message processing - session: adad958b-6d61-9ce1-f268-52c4531fe7c5 from: t1
2026-03-29 20:15:27 [tomcat-handler-14] INFO  : Session closing: adad958b-6d61-9ce1-f268-52c4531fe7c5 - reason: null
2026-03-29 20:15:37 [SpringApplicationShutdownHook] INFO  : Commencing graceful shutdown. Waiting for active requests to complete
2026-03-29 20:15:37 [tomcat-shutdown] INFO  : Graceful shutdown complete
2026-03-29 20:15:39 [SpringApplicationShutdownHook] INFO  : Closing JPA EntityManagerFactory for persistence unit 'default'
2026-03-29 20:15:39 [SpringApplicationShutdownHook] INFO  : HikariPool-1 - Shutdown initiated...
2026-03-29 20:15:39 [SpringApplicationShutdownHook] INFO  : HikariPool-1 - Shutdown completed.
2026-03-29 20:15:47 [background-preinit] INFO  : HV000001: Hibernate Validator 8.0.2.Final
2026-03-29 20:15:47 [main] INFO  : Starting ShoppingListServiceApplication using Java 21.0.3 with PID 11616 (C:\Users\kjerz\Desktop\programy programowanie\projekty\ShoppingListService\target\classes started by kjerz in C:\Users\kjerz\Desktop\programy programowanie\projekty\ShoppingListService)
2026-03-29 20:15:47 [main] INFO  : The following 1 profile is active: "dev"
2026-03-29 20:15:48 [main] INFO  : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-03-29 20:15:48 [main] INFO  : Finished Spring Data repository scanning in 128 ms. Found 3 JPA repository interfaces.
2026-03-29 20:15:49 [main] INFO  : Tomcat initialized with port 5443 (http)
2026-03-29 20:15:49 [main] INFO  : Initializing ProtocolHandler ["http-nio-5443"]
2026-03-29 20:15:49 [main] INFO  : Starting service [Tomcat]
2026-03-29 20:15:49 [main] INFO  : Starting Servlet engine: [Apache Tomcat/10.1.40]
2026-03-29 20:15:49 [main] INFO  : Initializing Spring embedded WebApplicationContext
2026-03-29 20:15:49 [main] INFO  : Root WebApplicationContext: initialization completed in 2442 ms
2026-03-29 20:15:50 [main] WARN  : Error: 1193-HY000: Unknown system variable 'WSREP_ON'
2026-03-29 20:15:50 [main] INFO  : Database: jdbc:mariadb://localhost/shopping_list_db?user=root&password=******** (MariaDB 11.7)
2026-03-29 20:15:50 [main] WARN  : Flyway upgrade recommended: MariaDB 11.7 is newer than this version of Flyway and support has not been tested. The latest supported version of MariaDB is 11.2.
2026-03-29 20:15:51 [main] INFO  : Successfully validated 1 migration (execution time 00:00.053s)
2026-03-29 20:15:51 [main] INFO  : Current version of schema `shopping_list_db`: 1
2026-03-29 20:15:51 [main] INFO  : Schema `shopping_list_db` is up to date. No migration necessary.
2026-03-29 20:15:51 [main] INFO  : HHH000204: Processing PersistenceUnitInfo [name: default]
2026-03-29 20:15:51 [main] INFO  : HHH000412: Hibernate ORM core version 6.5.2.Final
2026-03-29 20:15:51 [main] INFO  : HHH000026: Second-level cache disabled
2026-03-29 20:15:51 [main] INFO  : No LoadTimeWeaver setup: ignoring JPA class transformer
2026-03-29 20:15:51 [main] INFO  : HikariPool-1 - Starting...
2026-03-29 20:15:51 [main] INFO  : HikariPool-1 - Added connection org.mariadb.jdbc.Connection@3e4636c3
2026-03-29 20:15:51 [main] INFO  : HikariPool-1 - Start completed.
2026-03-29 20:15:51 [main] WARN  : HHH90000025: MariaDBDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-03-29 20:15:52 [main] INFO  : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-03-29 20:15:52 [main] INFO  : Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-03-29 20:15:53 [main] WARN  : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-03-29 20:15:53 [main] INFO  : Global AuthenticationManager configured with AuthenticationProvider bean with name jwtAuthenticationProvider
2026-03-29 20:15:54 [main] INFO  : Exposing 0 endpoints beneath base path '/actuator'
2026-03-29 20:15:54 [main] INFO  : Starting ProtocolHandler ["http-nio-5443"]
2026-03-29 20:15:54 [main] INFO  : Tomcat started on port 5443 (http) with context path '/'
2026-03-29 20:15:54 [main] INFO  : Started ShoppingListServiceApplication in 8.227 seconds (process running for 8.688)
2026-03-29 20:16:06 [tomcat-handler-0] INFO  : Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-03-29 20:16:06 [tomcat-handler-0] INFO  : Initializing Servlet 'dispatcherServlet'
2026-03-29 20:16:06 [tomcat-handler-0] INFO  : Completed initialization in 1 ms
2026-03-29 20:16:12 [tomcat-handler-0] INFO  : New session connected: 7c3ecc42-2d4c-189a-f07b-a6244368b566, user: t1
2026-03-29 20:16:12 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 20:16:12 [tomcat-handler-0] INFO  : End of message processing - session: 7c3ecc42-2d4c-189a-f07b-a6244368b566 from: t1
2026-03-29 20:16:12 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 20:16:12 [tomcat-handler-0] INFO  : End of message processing - session: 7c3ecc42-2d4c-189a-f07b-a6244368b566 from: t1
2026-03-29 20:16:12 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 20:16:12 [tomcat-handler-0] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 20:16:12 [tomcat-handler-0] INFO  : End of message processing - session: 7c3ecc42-2d4c-189a-f07b-a6244368b566 from: t1
2026-03-29 20:16:12 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 20:16:12 [tomcat-handler-0] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgwODE2NiwiZXhwIjoxNzc0ODA5MDY2fQ.pG4D-ygrWGcdhMFtbqg-xOil7hAb6lAgHL7q9duM3JU-J0ei1-AmjgWbvacIheun, Granted Authorities=[USER]]
2026-03-29 20:16:15 [tomcat-handler-0] INFO  : Sending message to owner: 7c3ecc42-2d4c-189a-f07b-a6244368b566
2026-03-29 20:16:15 [tomcat-handler-0] INFO  : End of message processing - session: 7c3ecc42-2d4c-189a-f07b-a6244368b566 from: t1
2026-03-29 20:16:18 [tomcat-handler-1] INFO  : Session closing: 7c3ecc42-2d4c-189a-f07b-a6244368b566 - reason: null
2026-03-29 20:17:14 [tomcat-handler-2] INFO  : New session connected: 470e887b-e28d-8206-08e0-e3bec877ce0e, user: t1
2026-03-29 20:17:14 [tomcat-handler-3] INFO  : New message from user: t1
2026-03-29 20:17:14 [tomcat-handler-3] INFO  : End of message processing - session: 470e887b-e28d-8206-08e0-e3bec877ce0e from: t1
2026-03-29 20:17:14 [tomcat-handler-3] INFO  : New message from user: t1
2026-03-29 20:17:14 [tomcat-handler-3] INFO  : End of message processing - session: 470e887b-e28d-8206-08e0-e3bec877ce0e from: t1
2026-03-29 20:17:14 [tomcat-handler-3] INFO  : New message from user: t1
2026-03-29 20:17:14 [tomcat-handler-3] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 20:17:14 [tomcat-handler-3] INFO  : End of message processing - session: 470e887b-e28d-8206-08e0-e3bec877ce0e from: t1
2026-03-29 20:17:14 [tomcat-handler-3] INFO  : New message from user: t1
2026-03-29 20:17:14 [tomcat-handler-3] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgwODIyNywiZXhwIjoxNzc0ODA5MTI3fQ.jAJ5T8eQ4wZ8no4EUZwm-tAkDWK06VNXSWUkHdw9YRNVmgc24R_LEhZsargKgSaA, Granted Authorities=[USER]]
2026-03-29 20:17:14 [tomcat-handler-3] INFO  : Sending message to owner: 470e887b-e28d-8206-08e0-e3bec877ce0e
2026-03-29 20:17:14 [tomcat-handler-3] INFO  : End of message processing - session: 470e887b-e28d-8206-08e0-e3bec877ce0e from: t1
2026-03-29 20:17:19 [tomcat-handler-4] INFO  : Session closing: 470e887b-e28d-8206-08e0-e3bec877ce0e - reason: null
2026-03-29 20:18:24 [tomcat-handler-5] INFO  : New session connected: b61aa37d-bf08-7316-c503-94a5dd9ae7f8, user: t1
2026-03-29 20:18:24 [tomcat-handler-6] INFO  : New message from user: t1
2026-03-29 20:18:24 [tomcat-handler-6] INFO  : End of message processing - session: b61aa37d-bf08-7316-c503-94a5dd9ae7f8 from: t1
2026-03-29 20:18:24 [tomcat-handler-6] INFO  : New message from user: t1
2026-03-29 20:18:24 [tomcat-handler-6] INFO  : End of message processing - session: b61aa37d-bf08-7316-c503-94a5dd9ae7f8 from: t1
2026-03-29 20:18:24 [tomcat-handler-6] INFO  : New message from user: t1
2026-03-29 20:18:24 [tomcat-handler-6] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 20:18:24 [tomcat-handler-6] INFO  : End of message processing - session: b61aa37d-bf08-7316-c503-94a5dd9ae7f8 from: t1
2026-03-29 20:18:24 [tomcat-handler-6] INFO  : New message from user: t1
2026-03-29 20:18:24 [tomcat-handler-6] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgwODMwNCwiZXhwIjoxNzc0ODA5MjA0fQ.tE29U1Fh3zZc0K4Ydf2ymakIhYErH03P__nlxI7L0SSWK8v-FwlMMy-8iG5p6771, Granted Authorities=[USER]]
2026-03-29 20:18:24 [tomcat-handler-6] INFO  : Sending message to owner: b61aa37d-bf08-7316-c503-94a5dd9ae7f8
2026-03-29 20:18:24 [tomcat-handler-6] INFO  : End of message processing - session: b61aa37d-bf08-7316-c503-94a5dd9ae7f8 from: t1
2026-03-29 20:18:26 [tomcat-handler-7] INFO  : Session closing: b61aa37d-bf08-7316-c503-94a5dd9ae7f8 - reason: null
2026-03-29 20:19:37 [tomcat-handler-8] INFO  : New session connected: 7864d0e0-e1fc-3784-5788-f817c8d1f3ca, user: t1
2026-03-29 20:19:37 [tomcat-handler-9] INFO  : New message from user: t1
2026-03-29 20:19:37 [tomcat-handler-9] INFO  : End of message processing - session: 7864d0e0-e1fc-3784-5788-f817c8d1f3ca from: t1
2026-03-29 20:19:37 [tomcat-handler-9] INFO  : New message from user: t1
2026-03-29 20:19:37 [tomcat-handler-9] INFO  : End of message processing - session: 7864d0e0-e1fc-3784-5788-f817c8d1f3ca from: t1
2026-03-29 20:19:37 [tomcat-handler-9] INFO  : New message from user: t1
2026-03-29 20:19:37 [tomcat-handler-9] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 20:19:37 [tomcat-handler-9] INFO  : End of message processing - session: 7864d0e0-e1fc-3784-5788-f817c8d1f3ca from: t1
2026-03-29 20:19:37 [tomcat-handler-9] INFO  : New message from user: t1
2026-03-29 20:19:37 [tomcat-handler-9] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgwODM3NywiZXhwIjoxNzc0ODA5Mjc3fQ.nGr-BQdjiNY8CdesCuTUAbrJJGrP46NlS2BL6TgXF-FmnLHIWCosZI8gyJ0tlCJZ, Granted Authorities=[USER]]
2026-03-29 20:19:37 [tomcat-handler-9] INFO  : Sending message to owner: 7864d0e0-e1fc-3784-5788-f817c8d1f3ca
2026-03-29 20:19:37 [tomcat-handler-9] INFO  : End of message processing - session: 7864d0e0-e1fc-3784-5788-f817c8d1f3ca from: t1
2026-03-29 20:19:43 [tomcat-handler-10] INFO  : Session closing: 7864d0e0-e1fc-3784-5788-f817c8d1f3ca - reason: null
2026-03-29 20:21:51 [tomcat-handler-11] INFO  : New session connected: 5e7762df-11c7-34f7-146c-aad15270c547, user: t1
2026-03-29 20:21:51 [tomcat-handler-12] INFO  : New message from user: t1
2026-03-29 20:21:51 [tomcat-handler-12] INFO  : End of message processing - session: 5e7762df-11c7-34f7-146c-aad15270c547 from: t1
2026-03-29 20:21:51 [tomcat-handler-12] INFO  : New message from user: t1
2026-03-29 20:21:51 [tomcat-handler-12] INFO  : End of message processing - session: 5e7762df-11c7-34f7-146c-aad15270c547 from: t1
2026-03-29 20:21:51 [tomcat-handler-12] INFO  : New message from user: t1
2026-03-29 20:21:51 [tomcat-handler-12] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 20:21:51 [tomcat-handler-12] INFO  : End of message processing - session: 5e7762df-11c7-34f7-146c-aad15270c547 from: t1
2026-03-29 20:21:51 [tomcat-handler-12] INFO  : New message from user: t1
2026-03-29 20:21:51 [tomcat-handler-12] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgwODUwOCwiZXhwIjoxNzc0ODA5NDA4fQ.B8qaukpNwgD8id_odefyuEwkHlLB2nji2yEDZNhbUSCiMfCYFn5ruG3TgRNih6SL, Granted Authorities=[USER]]
2026-03-29 20:22:01 [reactor-http-nio-5] WARN  : [cf167820-2, L:/127.0.0.1:43518 - R:localhost/127.0.0.1:4443] The connection observed an error
io.netty.handler.timeout.ReadTimeoutException: null
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.springframework.web.client.ResourceAccessException: I/O error on GET request for "http://localhost:4443/user/t1": null
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:118)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : java.base/java.lang.reflect.Method.invoke(Method.java:580)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : pl.kamjer.shoppinglistservice.config.websocket.BeanInspector.findControllerMethodAndCall(BeanInspector.java:71)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : pl.kamjer.shoppinglistservice.config.websocket.ConnectionBroker.handleMessage(ConnectionBroker.java:46)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : pl.kamjer.shoppinglistservice.config.websocket.WebSocketHandler.handleMessage(WebSocketHandler.java:78)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.springframework.web.socket.handler.WebSocketHandlerDecorator.handleMessage(WebSocketHandlerDecorator.java:75)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.springframework.web.socket.handler.LoggingWebSocketHandlerDecorator.handleMessage(LoggingWebSocketHandlerDecorator.java:56)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.springframework.web.socket.handler.ExceptionWebSocketHandlerDecorator.handleMessage(ExceptionWebSocketHandlerDecorator.java:58)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.springframework.web.socket.adapter.standard.StandardWebSocketHandlerAdapter.handleTextMessage(StandardWebSocketHandlerAdapter.java:113)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.springframework.web.socket.adapter.standard.StandardWebSocketHandlerAdapter$1.onMessage(StandardWebSocketHandlerAdapter.java:70)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.springframework.web.socket.adapter.standard.StandardWebSocketHandlerAdapter$1.onMessage(StandardWebSocketHandlerAdapter.java:67)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.apache.tomcat.websocket.WsFrameBase.sendMessageText(WsFrameBase.java:386)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.apache.tomcat.websocket.server.WsFrameServer.sendMessageText(WsFrameServer.java:130)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.apache.tomcat.websocket.WsFrameBase.processDataText(WsFrameBase.java:483)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.apache.tomcat.websocket.WsFrameBase.processData(WsFrameBase.java:283)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.apache.tomcat.websocket.WsFrameBase.processInputBuffer(WsFrameBase.java:129)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.apache.tomcat.websocket.server.WsFrameServer.onDataAvailable(WsFrameServer.java:85)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.apache.tomcat.websocket.server.WsFrameServer.doOnDataAvailable(WsFrameServer.java:184)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.apache.tomcat.websocket.server.WsFrameServer.notifyDataAvailable(WsFrameServer.java:164)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.apache.tomcat.websocket.server.WsHttpUpgradeHandler.upgradeDispatch(WsHttpUpgradeHandler.java:152)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.apache.coyote.http11.upgrade.UpgradeProcessorInternal.dispatch(UpgradeProcessorInternal.java:60)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:57)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:903)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1740)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:52)
2026-03-29 20:22:01 [tomcat-handler-12] ERROR : java.base/java.lang.VirtualThread.run(VirtualThread.java:309)
2026-03-29 20:22:01 [tomcat-handler-12] INFO  : End of message processing - session: 5e7762df-11c7-34f7-146c-aad15270c547 from: t1
2026-03-29 20:22:12 [tomcat-handler-13] INFO  : Session closing: 5e7762df-11c7-34f7-146c-aad15270c547 - reason: null
2026-03-29 20:33:24 [SpringApplicationShutdownHook] INFO  : Commencing graceful shutdown. Waiting for active requests to complete
2026-03-29 20:33:24 [tomcat-shutdown] INFO  : Graceful shutdown complete
2026-03-29 20:33:26 [SpringApplicationShutdownHook] INFO  : Closing JPA EntityManagerFactory for persistence unit 'default'
